price,sqft,bedroom,bathroom,balcony,age,flooring,furnishing,facing,parking,gated_security,amenities,locality,Children,Club,Fire,Gas,Gym,Intercom,Internet,Lift,Park,Security,Sewage,Shopping,Swimming,Visitor,price/sqft
30000000,2400,4,8,0,4,0,1,4,0,0,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500
7200000,650,1,1,1,4,1,3,5,2,1,10,Domlur,1,1,0,0,1,1,1,1,1,1,0,0,1,1,11076.92308
11000000,600,2,1,0,2,0,2,1,0,0,2,Domlur,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18333.33333
12500000,1250,2,2,4,4,2,3,2,1,0,1,Domlur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10000
17500000,1716,3,3,1,4,3,2,4,1,1,2,Domlur,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10198.1352
9500000,1012,2,2,2,3,1,2,3,1,0,0,Domlur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9387.351779
62800000,2743,3,4,3,0,0,1,5,2,1,10,Domlur,1,1,1,1,1,1,0,1,1,1,0,0,0,1,22894.6409
38000000,3300,3,3,2,4,3,3,5,2,1,6,Domlur,1,1,1,0,0,0,0,1,0,1,0,0,0,1,11515.15152
37000000,1770,3,3,3,2,5,2,2,1,1,4,Ejipura,0,0,0,0,1,1,0,1,0,1,0,0,0,0,20903.9548
12500000,1200,2,2,2,4,3,2,2,2,1,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10416.66667
36500000,1770,3,3,3,2,0,2,2,2,1,4,Ejipura,0,0,0,0,0,0,0,1,1,1,0,0,0,1,20621.46893
62500000,3314,4,5,3,5,3,1,2,2,1,3,Ejipura,0,0,0,0,1,0,0,1,0,1,0,0,0,0,18859.38443
60000000,8000,4,4,0,2,4,1,2,0,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500
13000000,1378,2,2,3,4,3,3,8,1,1,10,Ejipura,1,0,1,0,0,1,0,1,1,1,1,1,1,1,9433.962264
17500000,1259,2,2,1,0,1,1,0,2,1,8,Ejipura,0,1,0,0,1,1,0,1,1,1,0,0,1,1,13899.92057
17700000,1360,3,2,1,4,1,2,2,1,1,6,Ejipura,1,0,1,0,0,1,1,1,0,1,0,0,0,0,13014.70588
38000000,2400,3,3,3,3,0,3,1,2,1,7,Ejipura,0,1,0,1,1,1,1,1,0,1,0,0,0,0,15833.33333
10500000,1200,2,2,0,1,0,1,2,2,1,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8750
43500000,2906,4,4,3,0,1,1,2,2,1,10,Ejipura,1,1,1,1,1,0,1,1,0,1,0,0,1,1,14969.02959
36100000,2469,3,3,2,0,1,1,2,2,1,10,Ejipura,1,1,1,1,1,0,1,1,0,1,0,0,1,1,14621.30417
17000000,1400,2,2,2,1,0,3,2,1,1,11,Ejipura,1,1,0,1,1,1,0,1,0,1,1,1,1,1,12142.85714
30000000,1500,3,3,3,1,3,3,1,1,1,6,Ejipura,0,1,0,0,1,0,0,1,0,1,0,0,1,1,20000
18000000,1750,3,2,2,4,3,2,2,2,1,12,Ejipura,1,1,1,0,1,1,1,1,1,1,1,0,1,1,10285.71429
11000000,1650,3,3,3,4,1,2,1,2,1,7,Ejipura,1,0,1,0,1,1,0,1,1,1,0,0,0,0,6666.666667
11000000,1250,3,3,0,5,0,1,1,2,1,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8800
9500000,1175,2,2,1,4,3,2,5,2,1,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8085.106383
12500000,1475,3,2,3,4,3,2,6,1,0,7,Ejipura,1,0,1,0,0,1,1,1,1,0,1,0,0,0,8474.576271
46500000,2700,3,4,2,3,1,2,2,2,1,12,Ejipura,1,0,1,1,1,1,1,1,1,1,1,1,0,1,17222.22222
26000000,2167,4,3,1,3,1,1,4,2,1,2,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11998.15413
24000000,1900,3,3,2,3,3,3,2,1,1,4,Ejipura,0,0,1,0,1,0,0,1,0,1,0,0,0,0,12631.57895
13000000,1400,3,3,0,4,0,2,2,2,1,2,Ejipura,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9285.714286
12000000,1065,2,2,1,3,3,2,2,2,1,2,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0,11267.60563
10000000,1625,2,2,3,4,1,3,0,2,1,3,Ejipura,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6153.846154
32000000,1900,4,21,0,2,0,1,1,0,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16842.10526
13000000,1400,3,3,0,4,0,2,2,2,1,2,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9285.714286
6000000,1000,2,2,1,4,1,3,3,2,0,1,Ejipura,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6000
6500000,1020,2,2,1,2,1,2,1,1,1,2,Ejipura,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6372.54902
8500000,1100,2,3,0,3,0,3,2,2,1,1,Ejipura,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7727.272727
6000000,1005,2,2,2,4,0,2,0,1,1,5,Ejipura,0,0,1,0,0,1,0,1,0,1,1,0,0,0,5970.149254
21000000,1500,3,3,5,4,0,2,2,1,1,4,Ejipura,0,0,1,0,0,0,0,1,0,1,0,1,0,0,14000
6500000,1680,4,4,0,4,0,1,2,3,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3869.047619
23500000,4800,4,9,0,3,0,2,2,0,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4895.833333
6300000,1005,2,2,2,4,0,2,0,1,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6268.656716
8500000,1100,2,3,2,3,0,3,2,2,1,2,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7727.272727
15000000,1300,3,2,0,4,3,2,3,2,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11538.46154
8200000,1350,2,2,1,3,1,2,1,2,1,8,Ejipura,0,0,1,1,0,0,1,1,1,1,1,1,0,0,6074.074074
18000000,2850,3,4,3,4,1,3,1,1,1,5,Ejipura,0,0,1,0,0,0,1,1,0,1,0,0,0,1,6315.789474
20000000,2800,3,3,0,2,3,2,1,2,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7142.857143
18000000,2040,4,12,0,3,0,1,2,3,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8823.529412
6200000,1200,2,2,1,3,1,3,0,1,1,5,Ejipura,1,0,0,0,0,0,0,1,0,1,1,1,0,0,5166.666667
14000000,1650,3,2,0,4,1,2,2,2,1,2,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8484.848485
25000000,1200,3,2,2,4,1,2,2,2,1,13,Ejipura,1,1,1,1,1,1,0,1,1,1,1,1,1,1,20833.33333
8000000,1000,2,2,2,4,0,2,2,2,1,3,Ejipura,0,0,1,0,0,0,0,1,0,1,0,0,0,0,8000
6400000,1200,2,2,1,3,2,2,0,1,1,2,Ejipura,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5333.333333
26000000,4050,4,7,1,4,1,2,2,0,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6419.753086
4500000,1000,2,3,0,4,0,2,1,0,0,0,Ejipura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500
6400000,1020,2,2,1,3,1,2,1,2,1,3,Ejipura,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6274.509804
6900000,1100,2,2,1,3,1,2,3,2,1,8,Ejipura,1,0,1,0,0,0,1,1,1,1,1,1,0,0,6272.727273
8200000,1035,2,2,1,4,1,2,1,2,1,2,Ejipura,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7922.705314
7500000,1100,2,2,1,3,3,2,1,1,1,4,Goregontepalya,0,0,1,0,1,0,0,1,0,1,0,0,0,0,6818.181818
7200000,1180,3,2,2,4,1,3,2,2,1,6,Goregontepalya,0,1,1,0,0,0,1,1,0,1,0,0,0,1,6101.694915
7500000,1320,2,2,1,1,1,3,1,2,1,1,Goregontepalya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5681.818182
13000000,3000,3,4,0,3,0,3,1,2,0,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4333.333333
12000000,1500,2,2,0,4,0,3,0,2,0,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000
59900000,4218,4,5,2,3,1,2,1,1,1,14,Goregontepalya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14201.04315
25000000,2384,4,4,2,3,0,2,4,2,0,12,Goregontepalya,1,1,1,1,1,1,1,1,1,0,1,0,1,1,10486.57718
13000000,1478,2,2,2,4,1,2,1,2,1,2,Goregontepalya,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8795.669824
7000000,1550,3,2,0,4,0,1,2,2,1,1,Goregontepalya,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4516.129032
6400000,890,2,2,2,3,1,2,2,2,1,11,Goregontepalya,1,1,1,1,1,0,1,1,1,1,0,0,1,1,7191.011236
13000000,1575,3,3,2,4,0,2,1,2,1,2,Goregontepalya,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8253.968254
8497000,1207,2,2,2,5,3,2,2,2,1,14,Goregontepalya,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7039.76802
14000000,1650,3,2,2,3,0,2,2,2,1,11,Goregontepalya,1,1,1,1,0,1,0,1,1,1,1,0,1,1,8484.848485
7500000,1100,3,2,0,3,0,2,2,2,0,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6818.181818
9500000,1300,3,2,2,2,3,2,1,1,1,10,Goregontepalya,1,0,1,1,1,0,0,1,1,1,0,1,1,1,7307.692308
7500000,1300,3,2,0,4,0,2,2,2,1,1,Goregontepalya,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5769.230769
7500000,1290,3,2,0,2,0,2,2,2,1,7,Goregontepalya,0,1,0,0,1,1,0,1,0,1,0,0,1,1,5813.953488
5700000,1100,2,2,2,4,5,2,1,1,1,2,Goregontepalya,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5181.818182
8500000,1200,2,2,2,2,1,3,2,2,1,6,Goregontepalya,1,0,0,0,0,1,0,1,0,1,1,0,0,1,7083.333333
7500000,1200,2,2,2,3,3,2,2,1,1,8,Goregontepalya,0,0,1,1,0,0,1,1,1,1,1,1,0,0,6250
11000000,1800,4,4,0,2,0,2,8,2,0,0,Goregontepalya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6111.111111
10800000,1509,3,3,1,3,1,2,3,1,1,7,Goregontepalya,1,1,1,0,0,1,1,1,0,1,0,0,0,0,7157.057654
13500000,1395,3,2,2,0,1,1,2,2,1,11,Goregontepalya,1,0,1,0,1,1,1,1,1,1,1,0,1,1,9677.419355
15000000,1645,3,2,2,0,0,1,5,2,1,12,Goregontepalya,1,1,1,1,1,1,0,1,1,1,1,0,1,1,9118.541033
25000000,1980,2,2,3,5,0,2,8,2,1,11,Goregontepalya,1,1,1,1,1,0,0,1,1,1,1,0,1,1,12626.26263
13200000,1470,3,2,3,0,1,1,2,2,1,12,Gunjur,1,1,1,0,1,1,1,1,1,1,1,0,1,1,8979.591837
6500000,1135,2,2,2,2,1,3,3,1,1,11,Gunjur,1,1,0,0,1,1,1,1,1,1,1,0,1,1,5726.872247
6500000,1075,2,2,0,2,0,2,3,2,0,0,Gunjur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6046.511628
8000000,1050,2,2,2,2,1,2,2,2,1,11,Gunjur,1,1,1,0,1,1,0,1,1,1,1,0,1,1,7619.047619
7200000,1040,2,2,0,2,0,2,1,2,1,1,Gunjur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6923.076923
8000000,1190,2,2,2,5,1,2,2,2,1,11,Gunjur,1,1,1,0,1,0,1,1,1,1,1,0,1,1,6722.689076
13000000,1535,3,3,3,1,1,2,2,2,1,13,Gunjur,1,1,1,0,1,1,1,1,1,1,1,1,1,1,8469.055375
8500000,1210,2,2,2,3,1,2,1,2,1,11,Gunjur,1,0,1,0,1,0,1,1,1,1,1,1,1,1,7024.793388
7500000,1500,3,2,1,0,4,1,2,2,1,12,Gunjur,1,1,1,0,1,1,1,1,1,1,1,1,1,0,5000
20000000,1870,3,3,3,0,1,1,2,2,1,14,Gunjur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10695.18717
5500000,1200,2,2,1,5,1,2,1,1,1,6,Gunjur,1,0,0,0,1,0,0,0,1,1,1,0,0,1,4583.333333
12000000,1245,2,2,4,5,1,2,1,2,1,12,Gunjur,1,1,1,1,1,0,1,1,1,1,1,0,1,1,9638.554217
16000000,1550,3,3,1,1,0,2,2,1,1,12,Gunjur,1,1,1,0,1,1,1,1,1,1,1,0,1,1,10322.58065
3200000,1000,2,2,1,3,1,2,5,1,1,1,Gunjur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3200
17500000,1685,3,3,2,1,1,2,2,1,1,12,Gunjur,1,1,1,0,1,1,0,1,1,1,1,1,1,1,10385.75668
2000000,500,1,1,1,5,1,1,0,2,1,3,Gunjur,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4000
16000000,1216,2,2,0,2,0,2,5,2,1,2,Gunjur,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13157.89474
12000000,1235,2,2,2,5,1,1,2,2,1,10,Gunjur,1,1,1,0,1,0,0,1,1,1,1,0,1,1,9716.59919
20000000,1675,3,3,2,1,1,3,1,2,1,14,Gunjur,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11940.29851
18700000,1950,3,3,2,0,0,2,5,1,1,13,Gunjur,1,1,1,1,1,1,0,1,1,1,1,1,1,1,9589.74359
17500000,1392,2,2,1,5,3,1,2,2,1,2,Gunjur,0,0,0,0,1,0,0,0,0,1,0,0,0,0,12571.83908
7550000,591,1,1,0,0,1,1,1,2,1,8,Gunjur,1,1,1,1,1,0,0,1,1,1,0,0,0,0,12774.9577
7351000,1215,2,2,1,0,3,1,2,1,1,9,Gunjur,1,1,1,0,1,0,0,1,1,1,0,0,1,1,6050.205761
7500000,1200,2,2,2,0,1,1,2,1,1,4,Gunjur,0,0,1,0,1,0,0,1,0,1,0,0,0,0,6250
14400000,1210,2,2,2,1,1,3,1,2,1,12,Gunjur,1,1,0,0,1,1,1,1,1,1,1,1,1,1,11900.82645
15300000,1282,3,3,3,0,1,1,5,2,1,9,Gunjur,1,0,1,0,1,0,0,1,1,1,1,0,1,1,11934.47738
26900000,2242,4,3,0,0,1,1,5,2,1,9,Gunjur,1,0,1,0,1,0,0,1,1,1,1,0,1,1,11998.21588
13500000,1440,3,3,3,0,1,1,5,2,1,12,Gunjur,1,1,1,1,1,1,0,1,1,1,1,0,1,1,9375
18000000,1650,3,3,2,1,3,2,2,2,1,12,Gunjur,1,1,1,0,1,1,1,1,1,1,1,0,1,1,10909.09091
3400000,580,1,1,0,3,1,2,2,0,0,0,HAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5862.068966
8400000,1175,2,2,1,4,1,2,2,2,1,9,HAL,0,0,1,0,0,1,1,1,1,1,1,1,0,1,7148.93617
5700000,1036,2,2,3,4,1,2,1,1,1,4,HAL,0,0,0,0,0,0,0,1,0,1,1,0,0,1,5501.930502
6700000,1030,2,2,0,4,0,2,5,2,0,3,HAL,0,0,0,0,0,0,0,1,0,0,1,0,0,1,6504.854369
10000000,1356,3,2,0,4,1,3,1,2,1,5,HAL,1,0,0,0,0,1,0,0,1,1,0,0,0,1,7374.631268
14500000,1551,3,3,2,4,2,2,2,1,1,10,HAL,1,1,1,0,1,1,0,1,0,1,1,0,1,1,9348.807221
7500000,1100,2,2,3,3,3,2,4,2,1,2,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6818.181818
5000000,1000,2,2,2,2,1,1,3,0,0,4,HAL,1,1,0,0,0,0,0,1,0,0,0,0,0,1,5000
7200000,1075,2,2,0,4,1,2,1,3,0,7,HAL,1,1,1,0,0,1,0,1,0,0,0,1,0,1,6697.674419
13000000,1195,3,2,1,4,1,2,2,2,1,3,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,1,10878.66109
6500000,1075,2,2,0,4,3,2,5,3,0,4,HAL,1,1,0,0,0,0,0,1,0,0,0,0,0,1,6046.511628
6400000,1062,2,2,2,4,1,2,3,1,1,1,HAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6026.365348
4500000,1050,2,2,1,3,1,2,2,2,1,4,HAL,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4285.714286
9000000,1400,3,2,0,4,2,3,2,1,0,4,HAL,1,0,0,1,0,0,0,1,0,0,1,0,0,0,6428.571429
8200000,1450,3,3,0,3,0,2,1,2,0,0,HAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5655.172414
6300000,1150,2,2,2,4,3,2,2,2,1,2,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5478.26087
6000000,1030,2,2,1,4,3,2,2,2,1,2,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5825.242718
8400000,1168,2,2,2,4,1,2,2,1,1,2,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7191.780822
6000000,1008,2,2,2,4,1,3,3,2,0,4,HAL,1,0,1,0,1,0,0,1,0,0,0,0,0,0,5952.380952
9500000,1520,3,3,2,4,1,2,2,1,1,2,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6250
9900000,1300,2,2,2,3,1,2,2,2,1,1,HAL,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7615.384615
4200000,963,2,2,2,4,1,3,1,0,0,2,HAL,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4361.370717
5700000,1050,2,2,1,4,1,2,2,2,1,2,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5428.571429
8500000,960,2,2,2,4,1,2,3,2,1,3,HAL,0,0,0,0,0,0,1,1,0,1,0,0,0,0,8854.166667
6000000,960,2,2,2,4,1,2,3,2,0,2,HAL,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6250
23600000,1737,3,3,1,0,1,1,3,2,1,2,HAL,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13586.64364
6500000,642,1,1,1,0,1,1,2,1,1,9,HAL,1,1,0,0,1,0,0,1,1,1,1,1,1,0,10124.61059
6400000,666,1,1,1,0,0,1,2,2,1,2,HAL,0,0,0,0,1,0,0,0,0,1,0,0,0,0,9609.60961
7600000,1300,3,2,4,4,1,2,2,1,1,3,HAL,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5846.153846
4500000,1200,2,2,2,3,0,2,2,1,1,3,Hebbal,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3750
4300000,1000,2,2,2,4,2,2,4,0,0,0,Hebbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300
11000000,1505,2,2,3,3,1,1,3,2,1,13,Hebbal,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7308.9701
5500000,1050,2,2,3,3,0,2,3,1,0,1,Hebbal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5238.095238
7000000,1200,3,2,3,3,0,2,2,1,0,0,Hebbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833.333333
10000000,1100,2,2,1,5,0,2,2,2,1,2,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9090.909091
10800000,1180,2,2,2,5,3,3,3,2,1,8,Hebbal,1,0,1,1,0,0,0,1,0,1,1,1,0,1,9152.542373
4500000,893,2,2,1,2,0,2,1,1,1,3,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,1,5039.193729
4500000,1234,2,2,2,4,1,2,2,2,0,1,Hebbal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3646.677472
6800000,1125,2,2,1,5,1,3,2,0,1,2,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6044.444444
25000000,2056,3,3,0,1,1,3,1,1,1,10,Hebbal,1,1,0,0,1,1,1,1,1,1,1,0,0,1,12159.53307
4600000,920,2,2,1,4,1,2,1,2,1,2,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5000
9000000,1540,3,3,2,4,1,2,4,2,1,10,Hebbal,1,1,1,0,1,1,0,1,1,1,0,0,1,1,5844.155844
5200000,1200,2,2,2,4,1,2,2,2,1,2,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4333.333333
9000000,1450,3,3,1,4,0,2,2,1,1,5,Hebbal,0,0,1,0,1,1,0,1,0,1,0,0,0,0,6206.896552
5300000,1000,2,2,1,4,3,2,3,2,1,1,Hebbal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5300
8700000,1267,3,3,1,1,3,2,2,2,1,4,Hebbal,1,0,0,0,0,0,0,1,0,1,0,0,0,1,6866.614049
5000000,925,2,2,1,4,1,1,2,2,1,2,Hebbal,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5405.405405
8200000,1600,3,2,2,4,1,2,3,1,1,5,Hebbal,0,0,1,0,0,1,0,1,0,1,0,0,0,1,5125
8800000,837,2,2,2,0,1,1,5,2,1,9,Hebbal,1,1,1,0,1,0,0,1,0,1,1,0,1,1,10513.73955
3500000,720,1,2,0,3,1,2,2,2,1,1,Hebbal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4861.111111
8500000,1550,3,2,5,4,1,2,2,2,1,5,Hebbal,0,1,0,0,1,1,0,1,0,1,0,0,0,0,5483.870968
5000000,1163,2,2,2,4,1,3,2,1,1,11,Hebbal,1,0,1,0,1,1,1,1,1,1,1,1,0,1,4299.226139
9900000,1735,3,3,3,5,1,1,1,2,0,0,Hebbal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5706.051873
11500000,1104,2,2,1,0,1,1,2,2,1,10,Hebbal,1,1,1,0,1,0,1,1,1,1,0,1,1,0,10416.66667
21500000,5000,4,9,5,3,1,2,3,2,0,0,Hoodi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4300
25000000,1430,3,2,2,5,1,2,2,1,0,13,Hoodi,1,1,1,1,1,1,1,1,1,0,1,1,1,1,17482.51748
7500000,752,1,1,1,0,1,1,1,2,1,7,Hoodi,0,1,0,0,1,0,0,1,1,1,0,0,1,1,9973.404255
21000000,1802,3,2,3,5,0,2,2,1,1,12,Hoodi,1,1,1,0,1,1,1,1,1,1,1,0,1,1,11653.71809
9900000,1200,2,2,3,3,1,2,3,1,1,11,Hoodi,1,1,0,0,1,1,0,1,1,1,1,1,1,1,8250
11500000,1200,2,2,1,3,1,2,2,2,1,12,Hoodi,1,1,1,0,1,1,1,1,1,1,1,0,1,1,9583.333333
7200000,1190,2,2,1,4,1,2,6,1,0,1,Hoodi,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6050.420168
24000000,1710,3,3,2,0,1,1,1,2,1,10,Hoodi,1,1,1,0,1,0,0,1,1,1,1,0,1,1,14035.08772
19500000,1945,3,3,4,4,1,2,0,1,1,14,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10025.70694
7000000,1500,2,2,0,4,3,2,4,2,1,4,Hoodi,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4666.666667
15400000,1427,3,3,3,0,1,1,1,2,1,14,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10791.87106
9700000,1107,2,2,2,0,1,1,1,2,1,14,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8762.420958
5500000,1177,2,2,0,4,3,2,2,2,1,9,Hoodi,1,1,1,0,1,0,0,1,1,1,1,0,0,1,4672.897196
8000000,1175,2,2,1,3,1,2,3,2,1,6,Hoodi,1,1,0,0,1,0,0,1,0,1,0,0,1,0,6808.510638
6500000,1000,2,2,2,4,1,2,2,2,1,2,Hoodi,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6500
16900000,1530,3,2,2,0,1,1,2,2,1,10,Hoodi,1,1,1,0,1,0,0,1,1,1,1,0,1,1,11045.75163
40000000,2753,3,3,2,0,1,1,5,1,1,8,Hoodi,1,1,0,0,1,1,0,1,1,1,0,0,1,0,14529.60407
12500000,1490,3,3,1,4,1,3,1,2,1,7,Hoodi,1,1,0,0,1,0,0,1,0,1,0,1,1,0,8389.261745
20000000,1600,3,3,2,3,1,2,2,1,1,12,Hoodi,1,1,1,0,1,1,1,1,1,1,1,0,1,1,12500
9500000,1100,2,2,2,3,1,2,1,2,1,11,Hoodi,1,1,1,0,1,1,1,1,1,1,0,0,1,1,8636.363636
7200000,1065,2,2,2,3,1,2,3,2,1,7,Hoodi,1,1,0,0,1,1,0,1,0,1,0,0,0,1,6760.56338
7700000,740,1,1,1,5,1,2,1,2,1,12,Hoodi,1,1,1,1,1,1,0,1,1,1,1,0,1,1,10405.40541
8200000,1166,2,2,2,4,0,2,2,2,1,7,Hoodi,1,1,0,0,1,1,0,1,0,1,0,0,1,0,7032.590051
15000000,1535,3,3,1,2,2,1,1,2,1,3,Hoodi,0,0,0,0,1,0,0,1,0,1,0,0,0,0,9771.986971
36000000,2912,4,4,2,4,1,2,1,1,1,14,Hoodi,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12362.63736
4000000,954,2,2,1,2,0,2,2,2,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4192.872117
20000000,1300,4,7,0,5,0,2,1,0,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15384.61538
12000000,1653,3,3,3,5,3,2,1,1,1,5,Hosahalli,1,0,0,0,0,0,0,1,1,1,0,0,0,1,7259.528131
10500000,1326,2,2,2,0,1,1,3,1,1,13,Hosahalli,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7918.552036
13500000,1600,3,3,0,0,0,2,1,2,1,2,Hosahalli,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8437.5
10000000,1653,3,3,3,2,3,1,1,1,1,13,Hosahalli,1,1,1,1,1,0,1,1,1,1,1,1,1,1,6049.606776
6000000,1062,2,2,2,3,1,2,1,1,1,2,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5649.717514
2300000,720,1,1,2,2,3,3,3,2,1,10,Hosahalli,1,1,1,0,0,0,0,1,1,1,1,1,1,1,3194.444444
5000000,1150,2,2,3,3,1,2,1,2,1,10,Hosahalli,1,0,1,0,0,1,1,1,1,1,1,1,0,1,4347.826087
6300000,1320,2,2,3,3,1,2,2,2,1,10,Hosahalli,1,1,1,0,1,1,0,1,1,1,1,0,0,1,4772.727273
2700000,750,1,1,1,3,0,1,1,2,1,3,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3600
2700000,650,1,1,0,5,1,2,1,0,1,2,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4153.846154
4000000,831,2,2,0,5,0,1,2,2,1,1,Hosahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4813.477738
3500000,750,1,1,2,3,0,2,0,2,1,2,Hosahalli,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4666.666667
4000000,1050,2,2,2,4,1,2,2,2,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3809.52381
3200000,1010,2,2,0,3,0,1,2,0,1,1,Hosahalli,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3168.316832
21000000,4000,4,16,0,5,0,2,3,2,0,0,Hosahalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250
